""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffexpressed"
"Enah"	-0.134262296291427	6.51771524074018	-2.18541029740691	0.040729912176443	0.426104281469499	-3.93499792377287	"NO"
"Sema4c"	0.100856965799157	5.19238541868069	2.18526214891279	0.040742215959804	0.426104281469499	-3.86440677505059	"NO"
"Ecd"	0.10296752906636	4.81127880374488	2.18501605849425	0.0407626613343176	0.426104281469499	-3.82590214530554	"NO"
"Rps6kb1"	-0.0820603337925583	5.6628887690683	-2.18472264076088	0.0407870509075688	0.426104281469499	-3.90526513462086	"NO"
"Map2k2"	0.0902775265684186	6.15099702421177	2.18470810429729	0.0407882595580608	0.426104281469499	-3.92966727604377	"NO"
"Slc43a2"	-0.226934888376863	6.93149269162032	-2.18454577290568	0.0408017589986134	0.426104281469499	-3.93815669567405	"NO"
"Dzank1"	-0.143346611206476	4.23281569527859	-2.18366015098383	0.0408754787755882	0.426104281469499	-3.75924806344188	"NO"
"Bace2"	0.169605412424415	4.19159107559286	2.18341159271324	0.0408961907199927	0.426104281469499	-3.75467096222721	"NO"
"Fgd4"	-0.113819939308906	5.79903605118092	-2.18232964133203	0.0409864592799893	0.426104281469499	-3.91750653337089	"NO"
"Zfp672"	-0.088825634744869	4.85520537010838	-2.18189483007618	0.0410227871946992	0.426104281469499	-3.83605376943955	"NO"
"Hspb1"	0.224219958237004	7.37228113729662	2.18130002809493	0.0410725295991784	0.426104281469499	-3.93876049267083	"NO"
"Ankhd1"	-0.105602470109121	6.66630918691528	-2.18109595367787	0.0410896086847854	0.426104281469499	-3.94325754151341	"NO"
"Cntrl"	-0.115361998816109	6.14115379267033	-2.18104996905537	0.0410934580521766	0.426104281469499	-3.93558006111729	"NO"
"Gm42764"	-0.212629659730927	4.14157390388822	-2.1803661320388	0.0411507407174276	0.426104281469499	-3.75371869428314	"NO"
"Fam210b"	-0.175043390934979	5.70664957265577	-2.17948083277142	0.0412250071242706	0.426104281469499	-3.91680115691736	"NO"
"Rmdn1"	-0.151254573849792	4.00981013632272	-2.17886440275379	0.041276790514183	0.426104281469499	-3.74157794451673	"NO"
"Klf5"	-0.124809071038508	4.02512594013139	-2.17857203396309	0.0413013717324194	0.426104281469499	-3.74374808686418	"NO"
"Chuk"	-0.0962284811593985	6.2021276670696	-2.17841436287948	0.0413146336255094	0.426104281469499	-3.94223515593137	"NO"
"Zdhhc8"	0.0836672413126776	5.91155795623488	2.17839895140687	0.0413159301097677	0.426104281469499	-3.93024779498796	"NO"
"Dffa"	0.0933140465581319	4.57522179640534	2.17806824935836	0.0413437592156983	0.426104281469499	-3.81034269397103	"NO"
"Grpel2"	-0.128311199262521	5.53950002194637	-2.17635518311196	0.0414881896834291	0.427145022612943	-3.9105651485156	"NO"
"Gpr180"	0.12371674017155	4.66475186881492	2.17593593498823	0.0415236067957375	0.427145022612943	-3.82446348775762	"NO"
"Tmed9"	0.0909608301030289	6.76868201270857	2.17400987121149	0.0416866699093572	0.428415567797113	-3.95609149840961	"NO"
"Ppp4r4"	-0.202648653790863	4.26003310573632	-2.17336240231451	0.0417416161585562	0.428573636236474	-3.77928600813578	"NO"
"Stk3"	0.0763433635483217	4.87730171834997	2.17244759907904	0.0418193615243929	0.428965268969909	-3.85441199867587	"NO"
"Psat1"	0.170453084149902	3.43044988453502	2.17145479256469	0.0419038850598176	0.429135895831373	-3.70132539981881	"NO"
"Fcho2"	-0.116653896190458	7.35468080654069	-2.1709358023762	0.0419481315905447	0.429135895831373	-3.95717901566557	"NO"
"Alg14"	0.0952260943202532	4.4775045414139	2.17085706553164	0.0419548480137947	0.429135895831373	-3.81051431276007	"NO"
"Usp20"	-0.0961467655818886	4.91131365513927	-2.16982381239855	0.0420430773974773	0.429308564634548	-3.8624110463849	"NO"
"Abat"	-0.245844013935534	3.61487597270272	-2.16973117590806	0.0420509958527747	0.429308564634548	-3.71826398412452	"NO"
"Fbxl3"	-0.0862025884244426	7.06950333516007	-2.16915286456846	0.0421004598689034	0.429338991743889	-3.96456626580971	"NO"
"Ccdc174"	-0.105884291121478	4.40317107193055	-2.16863266979463	0.0421449982534195	0.429338991743889	-3.8051040545858	"NO"
"Ndufb7"	0.156102128829568	5.37696086170074	2.16830721878469	0.0421728847133953	0.429338991743889	-3.91044329725445	"NO"
"Akap8"	-0.0750778363963454	6.83519440105595	-2.1659067261412	0.0423790909889436	0.430303646465891	-3.97041024781473	"NO"
"Vamp4"	-0.0932552779593392	5.34781221904613	-2.16483495168893	0.0424714537371064	0.430303646465891	-3.91388562592161	"NO"
"Ostf1"	0.0789993941249563	6.74126616292698	2.16428697132421	0.0425187479054071	0.430303646465891	-3.97271422889759	"NO"
"Ctss"	0.10831911821466	6.92295075460611	2.16419052546195	0.0425270767435573	0.430303646465891	-3.97356592521248	"NO"
"Cd24a"	-0.129025699755919	8.46648012015965	-2.16375622982864	0.0425645998652306	0.430303646465891	-3.94100371499011	"NO"
"Eno1"	0.124364828270156	7.28441931627573	2.16366926820993	0.0425721169587886	0.430303646465891	-3.97110539061879	"NO"
"Kctd7"	0.167955034179683	3.807969898233	2.16361952849191	0.0425764170773322	0.430303646465891	-3.74542896472555	"NO"
"Galc"	-0.111796680380919	4.93075231981052	-2.16240620456659	0.0426814341577849	0.430303646465891	-3.87688887971206	"NO"
"Ndufb6"	0.113886892880457	4.83914042969971	2.16235683448902	0.0426857122748583	0.430303646465891	-3.86705618948274	"NO"
"Fam160a2"	-0.0832373421270303	5.40654354094044	-2.16191349285294	0.042724147082194	0.430303646465891	-3.92418007502948	"NO"
"AI413582"	0.144192036375934	3.74233530660576	2.16165836883827	0.042746278906939	0.430303646465891	-3.74238201815215	"NO"
"Neurl4"	-0.0933488980510786	6.17425031367904	-2.16134654793659	0.0427733432891952	0.430303646465891	-3.97079716829371	"NO"
"Fgf1"	0.0960952838774549	8.22035874510596	2.16122228161478	0.0427841332765919	0.430303646465891	-3.95289972035187	"NO"
"Stoml2"	0.0966020318452241	5.06010026146863	2.16052459788726	0.0428447587547992	0.430303646465891	-3.89343198991827	"NO"
"Polr3gl"	-0.110857631246601	4.95422355925509	-2.15987316926249	0.0429014353101106	0.430303646465891	-3.8836199271737	"NO"
"Sema3e"	0.115794719429043	7.14268628915671	2.15950138690873	0.0429338121808307	0.430303646465891	-3.980524676019	"NO"
"Emp1"	0.211210633479502	7.79498520597642	2.15900462212958	0.0429771078502521	0.430303646465891	-3.96760320628878	"NO"
